year,hires,terminations,net_change,net_change_precent
2013,5,0,5,100.00
2013,3,0,3,100.00
2013,5,0,5,100.00
2013,4,1,3,75.00
2013,5,0,5,100.00
2013,5,0,5,100.00
2013,8,0,8,100.00
2013,2,0,2,100.00
2013,4,0,4,100.00
2013,4,0,4,100.00
2013,4,0,4,100.00
2013,5,0,5,100.00
2013,1,0,1,100.00
2013,5,0,5,100.00
2013,6,0,6,100.00
2013,3,0,3,100.00
2013,1,0,1,100.00
2013,4,0,4,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,3,1,2,66.67
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,6,1,5,83.33
2013,4,2,2,50.00
2013,4,0,4,100.00
2013,1,0,1,100.00
2013,6,0,6,100.00
2013,3,0,3,100.00
2013,3,1,2,66.67
2013,4,0,4,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,5,0,5,100.00
2013,4,0,4,100.00
2013,4,1,3,75.00
2013,4,1,3,75.00
2013,2,1,1,50.00
2013,5,0,5,100.00
2013,5,1,4,80.00
2013,3,0,3,100.00
2013,4,3,1,25.00
2013,5,0,5,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,4,0,4,100.00
2013,2,0,2,100.00
2013,6,0,6,100.00
2013,3,1,2,66.67
2013,5,0,5,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,3,0,3,100.00
2013,7,1,6,85.71
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,6,0,6,100.00
2013,7,2,5,71.43
2013,1,1,0,0.00
2013,6,2,4,66.67
2013,6,2,4,66.67
2013,4,0,4,100.00
2013,3,1,2,66.67
2013,5,1,4,80.00
2013,7,1,6,85.71
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,3,1,2,66.67
2013,4,0,4,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,4,0,4,100.00
2013,4,1,3,75.00
2013,4,0,4,100.00
2013,3,1,2,66.67
2013,4,1,3,75.00
2013,3,0,3,100.00
2013,4,1,3,75.00
2013,4,0,4,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,1,0,1,100.00
2013,4,0,4,100.00
2013,3,1,2,66.67
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,7,1,6,85.71
2013,2,1,1,50.00
2013,5,1,4,80.00
2013,3,0,3,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,3,1,2,66.67
2013,7,0,7,100.00
2013,3,1,2,66.67
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,5,0,5,100.00
2013,3,1,2,66.67
2013,2,0,2,100.00
2013,9,0,9,100.00
2013,2,0,2,100.00
2013,5,1,4,80.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,2,1,1,50.00
2013,3,1,2,66.67
2013,4,0,4,100.00
2013,4,0,4,100.00
2013,6,1,5,83.33
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,2,0,2,100.00
2013,5,1,4,80.00
2013,4,1,3,75.00
2013,4,1,3,75.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,3,0,3,100.00
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,3,1,2,66.67
2013,4,1,3,75.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,1,0,1,100.00
2013,6,0,6,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,4,1,3,75.00
2013,5,1,4,80.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,5,0,5,100.00
2013,4,0,4,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,1,0,0.00
2013,4,0,4,100.00
2013,4,0,4,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,3,1,2,66.67
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,5,0,5,100.00
2013,2,0,2,100.00
2013,4,2,2,50.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,1,1,0,0.00
2013,2,1,1,50.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,3,1,2,66.67
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,2,1,1,50.00
2013,3,1,2,66.67
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,3,0,3,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,4,0,4,100.00
2013,2,1,1,50.00
2013,2,1,1,50.00
2013,4,1,3,75.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,5,1,4,80.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,3,1,2,66.67
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,4,1,3,75.00
2013,2,1,1,50.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,1,0,0.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,2,1,1,50.00
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,3,2,1,33.33
2013,1,0,1,100.00
2013,3,0,3,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,1,0,0.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,2,0,2,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2013,1,0,1,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,2,1,1,50.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,2,1,1,50.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,1,1,0,0.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,4,1,3,75.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,1,0,0.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,1,0,0.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,6,1,5,83.33
2014,2,0,2,100.00
2014,2,2,0,0.00
2014,6,1,5,83.33
2014,4,0,4,100.00
2014,1,0,1,100.00
2014,5,0,5,100.00
2014,4,0,4,100.00
2014,1,0,1,100.00
2014,4,0,4,100.00
2014,6,2,4,66.67
2014,7,0,7,100.00
2014,2,1,1,50.00
2014,3,1,2,66.67
2014,5,0,5,100.00
2014,5,0,5,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,7,0,7,100.00
2014,2,0,2,100.00
2014,8,1,7,87.50
2014,4,0,4,100.00
2014,4,1,3,75.00
2014,4,0,4,100.00
2014,4,1,3,75.00
2014,3,1,2,66.67
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,2,1,1,50.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,3,1,2,66.67
2014,1,0,1,100.00
2014,3,1,2,66.67
2014,7,0,7,100.00
2014,1,0,1,100.00
2014,4,0,4,100.00
2014,3,0,3,100.00
2014,6,2,4,66.67
2014,5,0,5,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,4,0,4,100.00
2014,3,1,2,66.67
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,7,0,7,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,4,1,3,75.00
2014,5,1,4,80.00
2014,5,1,4,80.00
2014,5,0,5,100.00
2014,6,1,5,83.33
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,4,1,3,75.00
2014,5,0,5,100.00
2014,4,1,3,75.00
2014,6,0,6,100.00
2014,3,1,2,66.67
2014,3,1,2,66.67
2014,4,0,4,100.00
2014,4,0,4,100.00
2014,7,1,6,85.71
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,7,0,7,100.00
2014,3,0,3,100.00
2014,4,0,4,100.00
2014,7,0,7,100.00
2014,1,0,1,100.00
2014,4,0,4,100.00
2014,3,0,3,100.00
2014,6,0,6,100.00
2014,4,2,2,50.00
2014,5,1,4,80.00
2014,3,1,2,66.67
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,4,1,3,75.00
2014,4,0,4,100.00
2014,2,1,1,50.00
2014,3,1,2,66.67
2014,7,2,5,71.43
2014,3,1,2,66.67
2014,3,0,3,100.00
2014,2,1,1,50.00
2014,6,1,5,83.33
2014,2,1,1,50.00
2014,7,1,6,85.71
2014,3,1,2,66.67
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,5,1,4,80.00
2014,4,0,4,100.00
2014,4,0,4,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,4,2,2,50.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,5,1,4,80.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,5,1,4,80.00
2014,5,1,4,80.00
2014,3,0,3,100.00
2014,4,1,3,75.00
2014,3,1,2,66.67
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,9,0,9,100.00
2014,5,0,5,100.00
2014,1,0,1,100.00
2014,5,0,5,100.00
2014,4,1,3,75.00
2014,4,1,3,75.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,4,0,4,100.00
2014,5,0,5,100.00
2014,6,1,5,83.33
2014,5,1,4,80.00
2014,1,0,1,100.00
2014,3,1,2,66.67
2014,2,0,2,100.00
2014,5,1,4,80.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,4,1,3,75.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,5,0,5,100.00
2014,5,0,5,100.00
2014,1,0,1,100.00
2014,4,0,4,100.00
2014,6,1,5,83.33
2014,6,1,5,83.33
2014,1,0,1,100.00
2014,6,0,6,100.00
2014,2,1,1,50.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,3,0,3,100.00
2014,1,1,0,0.00
2014,3,0,3,100.00
2014,6,1,5,83.33
2014,5,0,5,100.00
2014,3,1,2,66.67
2014,3,1,2,66.67
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,5,1,4,80.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,4,1,3,75.00
2014,3,0,3,100.00
2014,4,1,3,75.00
2014,4,1,3,75.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,5,0,5,100.00
2014,1,1,0,0.00
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,4,1,3,75.00
2014,5,0,5,100.00
2014,5,0,5,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,4,1,3,75.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,6,0,6,100.00
2014,2,0,2,100.00
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,5,0,5,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,5,0,5,100.00
2014,3,0,3,100.00
2014,4,0,4,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,6,1,5,83.33
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,3,1,2,66.67
2014,4,2,2,50.00
2014,3,0,3,100.00
2014,2,1,1,50.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,5,3,2,40.00
2014,3,0,3,100.00
2014,3,1,2,66.67
2014,2,0,2,100.00
2014,3,1,2,66.67
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,4,0,4,100.00
2014,2,0,2,100.00
2014,3,1,2,66.67
2014,3,0,3,100.00
2014,2,0,2,100.00
2014,1,1,0,0.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,2,1,1,50.00
2014,5,1,4,80.00
2014,2,1,1,50.00
2014,1,0,1,100.00
2014,3,1,2,66.67
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,3,0,3,100.00
2014,4,0,4,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,4,0,4,100.00
2014,3,0,3,100.00
2014,3,0,3,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,1,0,1,100.00
2014,2,1,1,50.00
2014,1,0,1,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,2,0,2,100.00
2014,1,0,1,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,3,1,2,66.67
2015,5,0,5,100.00
2015,7,2,5,71.43
2015,4,1,3,75.00
2015,3,1,2,66.67
2015,4,1,3,75.00
2015,7,0,7,100.00
2015,3,1,2,66.67
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,5,0,5,100.00
2015,4,0,4,100.00
2015,4,0,4,100.00
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,2,1,1,50.00
2015,4,0,4,100.00
2015,4,0,4,100.00
2015,5,0,5,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,3,0,3,100.00
2015,4,0,4,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,6,1,5,83.33
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,4,1,3,75.00
2015,5,0,5,100.00
2015,5,1,4,80.00
2015,3,1,2,66.67
2015,5,0,5,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,3,1,2,66.67
2015,4,0,4,100.00
2015,4,0,4,100.00
2015,1,1,0,0.00
2015,3,0,3,100.00
2015,5,0,5,100.00
2015,3,1,2,66.67
2015,7,0,7,100.00
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,3,1,2,66.67
2015,5,0,5,100.00
2015,6,0,6,100.00
2015,6,1,5,83.33
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,4,0,4,100.00
2015,7,0,7,100.00
2015,3,0,3,100.00
2015,4,1,3,75.00
2015,4,1,3,75.00
2015,4,2,2,50.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,3,1,2,66.67
2015,6,0,6,100.00
2015,2,0,2,100.00
2015,3,1,2,66.67
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,4,0,4,100.00
2015,5,1,4,80.00
2015,5,1,4,80.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,5,1,4,80.00
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,5,0,5,100.00
2015,6,1,5,83.33
2015,2,1,1,50.00
2015,4,0,4,100.00
2015,4,0,4,100.00
2015,3,1,2,66.67
2015,3,0,3,100.00
2015,7,2,5,71.43
2015,6,1,5,83.33
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,5,0,5,100.00
2015,8,2,6,75.00
2015,3,0,3,100.00
2015,3,2,1,33.33
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,5,1,4,80.00
2015,3,1,2,66.67
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,8,1,7,87.50
2015,3,1,2,66.67
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,2,1,1,50.00
2015,4,0,4,100.00
2015,5,0,5,100.00
2015,3,0,3,100.00
2015,5,2,3,60.00
2015,4,0,4,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,3,2,1,33.33
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,9,0,9,100.00
2015,4,0,4,100.00
2015,6,0,6,100.00
2015,5,0,5,100.00
2015,4,1,3,75.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,2,1,1,50.00
2015,4,0,4,100.00
2015,5,0,5,100.00
2015,5,0,5,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,4,0,4,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,4,1,3,75.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,3,2,1,33.33
2015,1,0,1,100.00
2015,5,1,4,80.00
2015,3,0,3,100.00
2015,1,1,0,0.00
2015,5,0,5,100.00
2015,8,0,8,100.00
2015,5,1,4,80.00
2015,3,0,3,100.00
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,3,1,2,66.67
2015,3,1,2,66.67
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,3,1,2,66.67
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,5,0,5,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,4,0,4,100.00
2015,3,1,2,66.67
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,5,0,5,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,5,0,5,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,7,0,7,100.00
2015,2,0,2,100.00
2015,5,1,4,80.00
2015,3,0,3,100.00
2015,4,0,4,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,5,1,4,80.00
2015,1,0,1,100.00
2015,5,2,3,60.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,1,1,0,0.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,4,1,3,75.00
2015,2,0,2,100.00
2015,3,1,2,66.67
2015,2,1,1,50.00
2015,1,0,1,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,2,1,1,50.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,3,1,2,66.67
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,6,1,5,83.33
2015,1,0,1,100.00
2015,2,1,1,50.00
2015,2,1,1,50.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,3,1,2,66.67
2015,4,1,3,75.00
2015,3,0,3,100.00
2015,4,0,4,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,4,0,4,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,2,1,1,50.00
2015,5,1,4,80.00
2015,2,1,1,50.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,3,0,3,100.00
2015,4,2,2,50.00
2015,2,0,2,100.00
2015,1,1,0,0.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,3,0,3,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,1,0,1,100.00
2015,1,1,0,0.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,2,1,1,50.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,2,0,2,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,0,1,100.00
2015,1,1,0,0.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,2,1,1,50.00
2016,2,1,1,50.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,2,1,1,50.00
2016,2,0,2,100.00
2016,2,1,1,50.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,1,1,0,0.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,1,1,0,0.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,1,0,1,100.00
2016,5,1,4,80.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,4,0,4,100.00
2016,3,0,3,100.00
2016,9,1,8,88.89
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,6,0,6,100.00
2016,3,0,3,100.00
2016,2,0,2,100.00
2016,4,0,4,100.00
2016,3,1,2,66.67
2016,2,0,2,100.00
2016,7,1,6,85.71
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,1,0,1,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,2,1,1,50.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,7,1,6,85.71
2016,2,1,1,50.00
2016,5,0,5,100.00
2016,5,0,5,100.00
2016,5,1,4,80.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,2,0,2,100.00
2016,5,0,5,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,3,1,2,66.67
2016,3,1,2,66.67
2016,7,0,7,100.00
2016,5,3,2,40.00
2016,3,0,3,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,8,0,8,100.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,5,0,5,100.00
2016,4,0,4,100.00
2016,2,0,2,100.00
2016,3,0,3,100.00
2016,4,0,4,100.00
2016,4,1,3,75.00
2016,4,0,4,100.00
2016,5,1,4,80.00
2016,6,1,5,83.33
2016,5,1,4,80.00
2016,4,0,4,100.00
2016,4,1,3,75.00
2016,3,0,3,100.00
2016,3,1,2,66.67
2016,3,0,3,100.00
2016,5,1,4,80.00
2016,1,0,1,100.00
2016,3,1,2,66.67
2016,2,0,2,100.00
2016,6,0,6,100.00
2016,4,0,4,100.00
2016,7,0,7,100.00
2016,2,0,2,100.00
2016,4,1,3,75.00
2016,7,1,6,85.71
2016,3,0,3,100.00
2016,5,2,3,60.00
2016,6,1,5,83.33
